2.208000000000000114e+02,1.471999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.055000000000000000e+03,7.442999999999999545e+02,7.000000000000000000e+00
3.161000000000000227e+02,2.106999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.770000000000000000e+02,6.892999999999999545e+02,2.800000000000000000e+01
1.356999999999999886e+02,2.035000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,7.000000000000000000e+00
2.380999999999999943e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.118799999999999955e+03,7.892999999999999545e+02,2.800000000000000000e+01
3.391999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.069200000000000045e+03,7.542999999999999545e+02,7.000000000000000000e+00
1.356999999999999886e+02,2.035000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,2.800000000000000000e+01
1.935000000000000000e+02,2.901999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.982000000000000455e+02,7.042999999999999545e+02,7.000000000000000000e+00
2.035000000000000000e+02,1.356999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,2.800000000000000000e+01
2.901999999999999886e+02,1.935000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.982000000000000455e+02,7.042999999999999545e+02,7.000000000000000000e+00
1.819000000000000057e+02,2.728000000000000114e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.012399999999999977e+03,7.142999999999999545e+02,7.000000000000000000e+00
1.703000000000000114e+02,1.555000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.026599999999999909e+03,7.242999999999999545e+02,2.800000000000000000e+01
2.106999999999999886e+02,3.161000000000000227e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.770000000000000000e+02,6.892999999999999545e+02,2.800000000000000000e+01
2.280000000000000000e+02,3.421000000000000227e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.557999999999999545e+02,6.742999999999999545e+02,7.000000000000000000e+00
2.901999999999999886e+02,1.935000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.982000000000000455e+02,7.042999999999999545e+02,2.800000000000000000e+01
3.813999999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.104599999999999909e+03,7.842999999999999545e+02,7.000000000000000000e+00
2.381999999999999886e+02,1.588000000000000114e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.040599999999999909e+03,7.342999999999999545e+02,2.800000000000000000e+01
1.861999999999999886e+02,1.240999999999999943e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.083400000000000091e+03,7.642999999999999545e+02,7.000000000000000000e+00
3.391999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.069200000000000045e+03,7.542999999999999545e+02,2.800000000000000000e+01
2.380999999999999943e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.118799999999999955e+03,7.892999999999999545e+02,7.000000000000000000e+00
2.525000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.111599999999999909e+03,7.842999999999999545e+02,2.800000000000000000e+01
3.825000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.047799999999999955e+03,7.392999999999999545e+02,2.800000000000000000e+01
2.525000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.111599999999999909e+03,7.842999999999999545e+02,7.000000000000000000e+00
3.161000000000000227e+02,2.106999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.770000000000000000e+02,6.892999999999999545e+02,7.000000000000000000e+00
1.861999999999999886e+02,1.240999999999999943e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.083400000000000091e+03,7.642999999999999545e+02,2.800000000000000000e+01
1.703000000000000114e+02,1.555000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.026599999999999909e+03,7.242999999999999545e+02,7.000000000000000000e+00
2.728000000000000114e+02,1.819000000000000057e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.012399999999999977e+03,7.142999999999999545e+02,2.800000000000000000e+01
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,3.000000000000000000e+00
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,7.000000000000000000e+00
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,1.400000000000000000e+01
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,2.800000000000000000e+01
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,9.000000000000000000e+01
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,1.800000000000000000e+02
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,3.000000000000000000e+00
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,1.400000000000000000e+01
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,2.800000000000000000e+01
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,9.000000000000000000e+01
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,1.400000000000000000e+01
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,2.800000000000000000e+01
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,3.000000000000000000e+00
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,9.000000000000000000e+01
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,1.800000000000000000e+02
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,3.600000000000000000e+02
2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.980000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.630000000000000000e+02,9.000000000000000000e+01
2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.980000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.630000000000000000e+02,1.800000000000000000e+02
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.120000000000000000e+02,1.800000000000000000e+02
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.120000000000000000e+02,3.650000000000000000e+02
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.120000000000000000e+02,3.000000000000000000e+00
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.120000000000000000e+02,2.800000000000000000e+01
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.120000000000000000e+02,9.000000000000000000e+01
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,7.000000000000000000e+00
2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,0.000000000000000000e+00,1.125000000000000000e+03,8.450000000000000000e+02,7.000000000000000000e+00
2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,0.000000000000000000e+00,1.125000000000000000e+03,8.450000000000000000e+02,2.800000000000000000e+01
2.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,0.000000000000000000e+00,1.113000000000000000e+03,8.330000000000000000e+02,7.000000000000000000e+00
2.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,0.000000000000000000e+00,1.113000000000000000e+03,8.330000000000000000e+02,2.800000000000000000e+01
3.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,0.000000000000000000e+00,1.063000000000000000e+03,7.830000000000000000e+02,7.000000000000000000e+00
3.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,0.000000000000000000e+00,1.063000000000000000e+03,7.830000000000000000e+02,2.800000000000000000e+01
2.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,0.000000000000000000e+00,1.088000000000000000e+03,8.080000000000000000e+02,7.000000000000000000e+00
2.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,0.000000000000000000e+00,1.088000000000000000e+03,8.080000000000000000e+02,2.800000000000000000e+01
3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,0.000000000000000000e+00,1.075000000000000000e+03,7.950000000000000000e+02,7.000000000000000000e+00
3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,0.000000000000000000e+00,1.075000000000000000e+03,7.950000000000000000e+02,2.800000000000000000e+01
3.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.038000000000000000e+03,7.580000000000000000e+02,7.000000000000000000e+00
3.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.038000000000000000e+03,7.580000000000000000e+02,2.800000000000000000e+01
4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000000e+02,0.000000000000000000e+00,1.025000000000000000e+03,7.450000000000000000e+02,2.800000000000000000e+01
4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000000e+02,0.000000000000000000e+00,1.025000000000000000e+03,7.450000000000000000e+02,7.000000000000000000e+00
2.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,0.000000000000000000e+00,1.100000000000000000e+03,8.200000000000000000e+02,7.000000000000000000e+00
2.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,0.000000000000000000e+00,1.100000000000000000e+03,8.200000000000000000e+02,2.800000000000000000e+01
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.050000000000000000e+03,7.700000000000000000e+02,7.000000000000000000e+00
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.050000000000000000e+03,7.700000000000000000e+02,2.800000000000000000e+01
2.035000000000000000e+02,3.053000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.633999999999999773e+02,6.300000000000000000e+02,7.000000000000000000e+00
2.501999999999999886e+02,1.668000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.776000000000000227e+02,6.941000000000000227e+02,9.000000000000000000e+01
1.570000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.353999999999999773e+02,7.812000000000000455e+02,9.000000000000000000e+01
1.413000000000000114e+02,2.120000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.717999999999999545e+02,7.485000000000000000e+02,2.800000000000000000e+01
1.668000000000000114e+02,2.501999999999999886e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.756000000000000227e+02,6.926000000000000227e+02,3.000000000000000000e+00
1.225999999999999943e+02,1.839000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.582000000000000455e+02,8.001000000000000227e+02,9.000000000000000000e+01
1.839000000000000057e+02,1.225999999999999943e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.592000000000000455e+02,8.000000000000000000e+02,3.000000000000000000e+00
1.020000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.870000000000000000e+02,9.420000000000000000e+02,3.000000000000000000e+00
1.020000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.870000000000000000e+02,9.420000000000000000e+02,9.000000000000000000e+01
1.225999999999999943e+02,1.839000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.582000000000000455e+02,8.001000000000000227e+02,2.800000000000000000e+01
1.668000000000000114e+02,2.501999999999999886e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.756000000000000227e+02,6.926000000000000227e+02,2.800000000000000000e+01
2.000000000000000000e+02,1.330000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,8.062000000000000455e+02,3.000000000000000000e+00
1.082999999999999972e+02,1.624000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.382000000000000455e+02,8.490000000000000000e+02,2.800000000000000000e+01
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,7.000000000000000000e+00
1.082999999999999972e+02,1.624000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.382000000000000455e+02,8.490000000000000000e+02,9.000000000000000000e+01
1.413000000000000114e+02,2.120000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.717999999999999545e+02,7.485000000000000000e+02,7.000000000000000000e+00
1.570000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.353999999999999773e+02,7.812000000000000455e+02,2.800000000000000000e+01
1.330000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.273999999999999773e+02,8.392000000000000455e+02,2.800000000000000000e+01
2.501999999999999886e+02,1.668000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.776000000000000227e+02,6.941000000000000227e+02,7.000000000000000000e+00
1.730000000000000000e+02,1.160000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.467999999999999545e+02,8.567999999999999545e+02,7.000000000000000000e+00
1.920000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.297999999999999545e+02,7.161000000000000227e+02,3.000000000000000000e+00
1.920000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.297999999999999545e+02,7.161000000000000227e+02,2.800000000000000000e+01
1.530000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.880000000000000000e+02,9.431000000000000227e+02,3.000000000000000000e+00
2.880000000000000000e+02,1.920000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,7.177999999999999545e+02,3.000000000000000000e+00
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,2.800000000000000000e+01
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,7.000000000000000000e+00
1.730000000000000000e+02,1.160000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.467999999999999545e+02,8.567999999999999545e+02,3.000000000000000000e+00
2.120000000000000000e+02,1.413000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.733999999999999773e+02,7.500000000000000000e+02,7.000000000000000000e+00
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,3.000000000000000000e+00
1.839000000000000057e+02,1.225999999999999943e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.592000000000000455e+02,8.000000000000000000e+02,9.000000000000000000e+01
1.668000000000000114e+02,2.501999999999999886e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.756000000000000227e+02,6.926000000000000227e+02,7.000000000000000000e+00
1.020000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.870000000000000000e+02,9.420000000000000000e+02,7.000000000000000000e+00
2.880000000000000000e+02,1.920000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,7.177999999999999545e+02,2.800000000000000000e+01
2.120000000000000000e+02,1.413000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.733999999999999773e+02,7.500000000000000000e+02,2.800000000000000000e+01
1.020000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.870000000000000000e+02,9.420000000000000000e+02,2.800000000000000000e+01
1.730000000000000000e+02,1.160000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.467999999999999545e+02,8.567999999999999545e+02,2.800000000000000000e+01
1.839000000000000057e+02,1.225999999999999943e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.592000000000000455e+02,8.000000000000000000e+02,2.800000000000000000e+01
1.330000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.273999999999999773e+02,8.392000000000000455e+02,7.000000000000000000e+00
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,3.000000000000000000e+00
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,9.000000000000000000e+01
1.082999999999999972e+02,1.624000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.382000000000000455e+02,8.490000000000000000e+02,3.000000000000000000e+00
1.570000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.353999999999999773e+02,7.812000000000000455e+02,7.000000000000000000e+00
2.880000000000000000e+02,1.920000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,7.177999999999999545e+02,7.000000000000000000e+00
2.120000000000000000e+02,1.413000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.733999999999999773e+02,7.500000000000000000e+02,3.000000000000000000e+00
2.120000000000000000e+02,1.413000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.733999999999999773e+02,7.500000000000000000e+02,9.000000000000000000e+01
1.530000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.880000000000000000e+02,9.431000000000000227e+02,2.800000000000000000e+01
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,2.800000000000000000e+01
1.160000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.097999999999999545e+02,8.918999999999999773e+02,2.800000000000000000e+01
1.839000000000000057e+02,1.225999999999999943e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.592000000000000455e+02,8.000000000000000000e+02,7.000000000000000000e+00
1.082999999999999972e+02,1.624000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.382000000000000455e+02,8.490000000000000000e+02,7.000000000000000000e+00
2.035000000000000000e+02,3.053000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.633999999999999773e+02,6.300000000000000000e+02,2.800000000000000000e+01
2.035000000000000000e+02,3.053000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.633999999999999773e+02,6.300000000000000000e+02,3.000000000000000000e+00
1.330000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.273999999999999773e+02,8.392000000000000455e+02,3.000000000000000000e+00
2.000000000000000000e+02,1.330000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,8.062000000000000455e+02,7.000000000000000000e+00
2.000000000000000000e+02,1.330000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,8.062000000000000455e+02,2.800000000000000000e+01
2.501999999999999886e+02,1.668000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.776000000000000227e+02,6.941000000000000227e+02,3.000000000000000000e+00
1.225999999999999943e+02,1.839000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.582000000000000455e+02,8.001000000000000227e+02,3.000000000000000000e+00
1.530000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.880000000000000000e+02,9.431000000000000227e+02,9.000000000000000000e+01
2.000000000000000000e+02,1.330000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,8.062000000000000455e+02,9.000000000000000000e+01
1.160000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.097999999999999545e+02,8.918999999999999773e+02,3.000000000000000000e+00
1.730000000000000000e+02,1.160000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.467999999999999545e+02,8.567999999999999545e+02,9.000000000000000000e+01
2.501999999999999886e+02,1.668000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.776000000000000227e+02,6.941000000000000227e+02,2.800000000000000000e+01
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,9.000000000000000000e+01
1.920000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.297999999999999545e+02,7.161000000000000227e+02,7.000000000000000000e+00
1.570000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.353999999999999773e+02,7.812000000000000455e+02,3.000000000000000000e+00
1.530000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.880000000000000000e+02,9.431000000000000227e+02,7.000000000000000000e+00
1.413000000000000114e+02,2.120000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.717999999999999545e+02,7.485000000000000000e+02,9.000000000000000000e+01
1.160000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.097999999999999545e+02,8.918999999999999773e+02,7.000000000000000000e+00
1.413000000000000114e+02,2.120000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.717999999999999545e+02,7.485000000000000000e+02,3.000000000000000000e+00
1.225999999999999943e+02,1.839000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.582000000000000455e+02,8.001000000000000227e+02,7.000000000000000000e+00
1.668000000000000114e+02,2.501999999999999886e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.756000000000000227e+02,6.926000000000000227e+02,9.000000000000000000e+01
2.035000000000000000e+02,3.053000000000000114e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.633999999999999773e+02,6.300000000000000000e+02,9.000000000000000000e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,3.000000000000000000e+00
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,7.000000000000000000e+00
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,2.800000000000000000e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,9.000000000000000000e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,1.200000000000000000e+02
